Agrupamento,Grupo,Tipo,CNPJ,Razão Social,E-Mail,Município,UF,Nível,Tipo de Empresa,Tipos de Atividades,Situação
SC,Empresa,Empresa Especializada,4273147000106,MAZARI VIGILANCIA SEGURANÇA LTDA,ATENDIMENTO@MAZARISEGURANCA.COM.BR,JOINVILLE,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,10392048000146,MDJ SEGURANÇA PRIVADA E VIGILANÇIA LTDA ME,MDJ@MDJSEGURANCA.COM.BR,IÇARA,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,75092593001304,METROPOLITANA VIGILÂNCIA COMERCIAL E INDUSTRIAL LTDA,LAURO.RAMOS@ORSEGUPS.COM.BR,PALHOÇA,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,5913862000129,MINISTER SERVIÇOS DE VIGILANCIA LTDA,RIODOSUL@EMPRESASMINISTER.COM.BR,RIO DO SUL,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,87134086000204,MOBRA SERVIÇOS DE VIGILANCIA LTDA,ASSCOMERCIAL@MOBRA.COM.BR,SÃO JOSÉ,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,9366669000176,MUTUA PRESTADORA DE SERVIÇOS DE VIGILÂNCIA LTDA,FINANCEIRO@GRUPOMUTUA.COM.BR,FLORIANÓPOLIS,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,16962928000197,NEON VIGILANCIA E SEGURANCA EIRELI ME,neonvigilancia@gmail.com,CHAPECÓ,SC,Matriz,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,82949652000131,ONDREPSB SERVIÇO DE GUARDA E VIGILÂNCIA LTDA,GESPMATRIZ@ONDREPSB.COM.BR,FLORIANÓPOLIS,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,,ONSEG SERVIÇOS DE VIGILANCIA E SEGURANÇA LTDA,GERENCIA.JOINVILLE@GRUPOZANARDO.COM.BR,JOINVILLE,SC,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,,ONDREPSB SERVIÇO DE GUARDA E VIGILÂNCIA LTDA,GESPMATRIZ@ONDREPSB.COM.BR,ITAJAÍ,SC,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,,MOBRA SERVIÇOS DE VIGILANCIA LTDA,,BLUMENAU,SC,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,,ONDREPSB SERVIÇO DE GUARDA E VIGILÂNCIA LTDA,REGIONALCRICIUMA@ONDREPSB.COM.BR,IÇARA,SC,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,,ONDREPSB SERVIÇO DE GUARDA E VIGILÂNCIA LTDA,GESPMATRIZ@ONDREPSB.COM.BR,FLORIANÓPOLIS,SC,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,83411025000105,ONSEG SERVIÇOS DE VIGILANCIA E SEGURANÇA LTDA,OPERACIONAL@GRUPOZANARDO.COM.BR,JOAÇABA,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,14576552000157,ORBENK SERVIÇOS DE SEGURANÇA LTDA,SEGVILLE@SEGVILLE.COM.BR,JOINVILLE,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,83930214000194,ORCALI SERVICOS DE SEGURANCA LTDA,ORCALI@ORCALI.COM.BR,FLORIANÓPOLIS,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,8532208000163,ORGANIZAÇÕES PLENA SEGURANÇA E VIGILÂNCIA LTDA,ORG.PLENA@HOTMAIL.COM,RIO NEGRINHO,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,9813930000139,PATRIA SEGURANÇA LTDA,jacovas.dettector@concordia.psi.br,CONCÓRDIA,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,,PATRIA SEGURANÇA LTDA,,FLORIANÓPOLIS,SC,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,82891805000137,PATRIMONIAL SEGURANÇA LTDA,ROGERIO@PATRIMONIALSEGURANCA.COM.BR,CHAPECÓ,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,95781019000129,PROLINCON VIGILANCIA LTDA,PROLINCON@PROLINCON.COM.BR,TUBARÃO,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,17428731007571,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,RENATO.DURGANTE@PROSEGUR.COM,FLORIANÓPOLIS,SC,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731007229,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,BLUMENAU,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731007300,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,CHAPECÓ,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731007490,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,CRICIÚMA,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731007652,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,ITAJAÍ,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731007733,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,JOAÇABA,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731007814,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,JOINVILLE,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731007903,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,LAGES,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,17428731008039,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,Renato.Durgante@prosegur.com,TUBARÃO,SC,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,43035146001238,PROTEGE S.A - PROTECAO E TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,FLORIANÓPOLIS,SC,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores,Ativa
SC,Empresa,Empresa Especializada,85262277000307,REFUGIO - CENTRO DE TREINAMENTO DE SEGURANÇA FÍSICA E PATRIMONIAL LTDA.,ALDA@REFUGIOSC.COM.BR,BLUMENAU,SC,Filial,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,8898828000110,RONDA VIGILANCIA E SEGURANÇA PRIVADA EIRELI EPP,vigilanciaronda@gmail.com,JARAGUÁ DO SUL,SC,Matriz,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,10931549000153,ROTA CERTA SEGURANÇA LTDA.,iung.pci@terra.com.br,JOINVILLE,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,10810990000187,S2 ESCOLA DE SEGURANÇA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,JOINVILLE,SC,Matriz,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,10228429000194,SATURNO SEGURANÇA PRIVADA LTDA EPP,SATURNO@SATURNOSEG.COM.BR,CHAPECÓ,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,,SATURNO SEGURANÇA PRIVADA LTDA EPP,,FLORIANÓPOLIS,SC,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,5409499000109,SD1 SEGURANCA PRIVADA LTDA,SD1SEGURANCA@HOTMAIL.COM,CRICIÚMA,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,3247493000157,SEGMAN SERVICOS DE SEGURANCA LTDA,,PENHA,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,95806048000289,SEGURA SEGURANÇA PRIVADA LTDA,GILMAR@GRUPOSEGURA.COM.BR,JOINVILLE,SC,Filial,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,95806048000106,SEGURA SEGURANÇA PRIVADA LTDA,AVELINO@GRUPOSEGURA.COM.BR,BLUMENAU,SC,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,66997891000453,SEGURANÇA E VIGILÂNCIA SUDESTE LTDA.,GEISE@SEGURANCASUDESTE.COM.BR,PALHOÇA,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,13313248000154,SEGURESP SERVIÇOS DE VIGILÂNCIA MONITORAMENTO E SEGURANÇA PRIVADA EIRELE ME,seguresp@gmail.com,BLUMENAU,SC,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,85204881000972,SEGURIDADE SERVIÇOS DE SEGURANÇA LTDA,EDSON.GONCALVES@SEGURIDADE.COM.BR,BLUMENAU,SC,Filial,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,85204881000115,SEGURIDADE SERVIÇOS DE SEGURANÇA LTDA,EDSON.GONCALVES@SEGURIDADE.COM.BR,JOINVILLE,SC,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,85204881000468,SEGURIDADE SERVIÇOS DE SEGURANÇA LTDA,edson.goncalves@seguridade.com.br,GUARAMIRIM,SC,Filial,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,,SEGURIDADE SERVIÇOS DE SEGURANÇA LTDA,FALECONOSCO@SEGURIDADE.COM.BR,TUBARÃO,SC,Outra Instalação,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,,GST SEGURANÇA E VIGILÂNCIA LTDA,iung.pci@terra.com.br,JOINVILLE,SC,Outra Instalação,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,2418955000601,J.H. EMPRESA DE VIGILÂNCIA EIRELI,jhvigilancia@uol.com.br,SÃO JOSÉ,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,63006084000514,LOYAL SERVICOS DE VIGILANCIA EIRELI,juridico.01@grupoloyal.com.br,FLORIANÓPOLIS,SC,1a Filial na UF,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,85262277000145,REFUGIO - CENTRO DE TREINAMENTO DE SEGURANÇA FÍSICA E PATRIMONIAL LTDA.,SAOJOSE@REFUGIOSC.COM.BR,SÃO JOSÉ,SC,Matriz,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,25278459001820,SEGURPRO VIGILÂNCIA PATRIMONIAL S.A.,CIRO.SOUZA@PROSEGUR.COM,FLORIANÓPOLIS,SC,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
SC,Empresa,Empresa Especializada,92653666000248,SELTEC VIGILÂNCIA ESPECIALIZADA LTDA,LICITACAO@SELTEC.COM.BR,FLORIANÓPOLIS,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,11454062000270,SENTICOM SEGURANÇA E VIGILÂNCIA LTDA,senticom@senticom.com.br,NAVEGANTES,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,11650232000101,SERVIG SEGURANÇA PRIVADA EIRELI,SERVIGSEGURANCA@GMAIL.COM,SÃO JOSÉ,SC,Matriz,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,28300446000150,SEVEG VIGILANCIA E SEGURANÇA EIRELI,brfloripisos@hotmail.com,CHAPECÓ,SC,Matriz,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,14357179000143,SID SEGURANCA PATRIMONIAL LTDA M.E,slsegurancapatrimonial@ymail.com,JOINVILLE,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,5830358000165,SILVEIRA SEGURANÇA PRIVADA LTDA,silveiraseguranca@hotmail.com,SÃO LOURENÇO DO OESTE,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,14143759000308,SOARES SEGURANÇA PRIVADA LTDA. - ME,soares-seguranca@hotmail.com,JOINVILLE,SC,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,6955642000120,SOFEC SEGURANÇA PRIVADA LTDA,sofecsegprivada@gmail.com,CAMPOS NOVOS,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,10974227000191,SOSEG - SOCIEDADE DE SEGURANCA PRIVADA LTDA.,MACHADO@GRUPOSOSEG.COM.BR,ITAJAÍ,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,64911290000884,SOUZA LIMA SEGURANÇA PATRIMONIAL LTDA.,monic.operacional@gruposouzalima.com,JOINVILLE,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,88191069001243,STV - SEGURANÇA E TRANSPORTE DE VALORES LTDA.,LISANDRO.LEMOS@STV.COM.BR,ITAJAÍ,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,5449286000100,SUL BRASIL SEGURANCA PRIVADA EIRELI,ADMINISTRATIVO@GRUPOSULBRASIL.COM.BR,FLORIANÓPOLIS,SC,Matriz,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,11091793000118,SUSSEVIG VIGILÂNCIA E SEGURANÇA LTDA,VILSON@GRUPOSUPORTESC.COM.BR,FLORIANÓPOLIS,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,18865654000143,SWOT SEGURANÇA PRIVADA LTDA ME,marlei@swotseguranca.com.br,CAÇADOR,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,14719794000152,TENDÊNCIA SEGURANÇA E VIGILÂNCIA LTDA ME,jorge@tendenciaseguranca.com.br,BLUMENAU,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,19384331000109,THORIUM CENTRO DE FORMAÇÃO E TREINAMENTO DE PROFISSIONAIS EM SEGURANÇA LTDA ME,kelli@thoriumtreinamentos.com.br,BLUMENAU,SC,Matriz,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,73591851000200,TREINAVIL CENTRO DE TREINAMENTO E FORMAÇÃO DE VIGILANTES LTDA,ADM@TREINAVIL.COM.BR,ITAJAÍ,SC,Filial,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,73591851000472,TREINAVIL CENTRO DE TREINAMENTO E FORMAÇÃO DE VIGILANTES LTDA,admsaojose@treinavil.com.br,SÃO JOSÉ,SC,Filial,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,73591851000120,TREINAVIL CENTRO DE TREINAMENTO E FORMAÇÃO DE VIGILANTES LTDA,CHAPECO@TREINAVIL.COM.BR,CHAPECÓ,SC,Matriz,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,73591851000391,TREINAVIL CENTRO DE TREINAMENTO E FORMAÇÃO DE VIGILANTES LTDA,CRICIUMA@TREINAVIL.COM.BR,CRICIÚMA,SC,Filial,LTDA,Curso de Formação,Ativa
SC,Empresa,Empresa Especializada,5830622000160,V.F. VIGILANCIA E SEGURANÇA LTDA,GERENCIAGERAL@GRUPOVIGIFORT.COM.BR,BLUMENAU,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,16882626000109,VALORSAT TRANSPORTE DE VALORES LTDA,DIRECAO@VALORSAT.COM.BR,FLORIANÓPOLIS,SC,Matriz,LTDA,Vigilância Patrimonial/Transporte de Valores/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,16882626000290,VALORSAT TRANSPORTE DE VALORES LTDA,direcao@valorsat.com.br,CHAPECÓ,SC,Filial,LTDA,Vigilância Patrimonial/Transporte de Valores/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,1848003000304,VEPER SERVIÇOS DE VIGILANCIA LTDA,diretoria@valentinassessoria.com.br,ARAQUARI,SC,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,72115025000141,VIGILANCIA RADAR LTDA,BACK@VIGILANCIARADAR.COM.BR,CRICIÚMA,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,,VIGILANCIA RADAR LTDA,JADSON@VIGILANCIARADAR.COM.BR,ARARANGUÁ,SC,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,81611022000190,VIGILANCIA RIOSUL LTDA,ADM@VIGILANCIARIOSUL.COM.BR,RIO DO SUL,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,79894168000148,VIGILÂNCIA TRIÂNGULO LTDA,GERENCIA@GRUPOTRIANGULO.COM.BR,CRICIÚMA,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,79894168000490,VIGILÂNCIA TRIÂNGULO LTDA,gerencia@grupotriangulo.com.br,FLORIANÓPOLIS,SC,Filial,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,9605838000183,VIGIONSEG VIGILÂNCIA E SEGURANÇA LTDA ME,contato@vigionseg.com.br,XANXERÊ,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,86830148000179,VIGISERV SERVIÇOS DE VIGILÂNCIA LTDA,PERY@VIGISERV.COM.BR,BLUMENAU,SC,Matriz,LTDA,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,79929774000151,VIGISOL VIGILANCIA PATRIMONIAL EIRELI EPP,RH@VIGISOL.COM.BR,SÃO BENTO DO SUL,SC,Matriz,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,4546809000174,VIP SEGURANÇA E VIGILÂNCIA EIRELI - EPP.,VIPSEGURANCA@UOL.COM.BR,SÃO JOSÉ,SC,Matriz,EIRELI,Vigilância Patrimonial,Ativa
SC,Empresa,Empresa Especializada,3954025000112,VIP SEGURANÇA LTDA,VIPSEG@BRTURBO.COM.BR,JOINVILLE,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,8374059000151,VISAO INTELIGENTE PARA SERVIÇOS DE SEGURANÇA LTDA,ADMINISTRACAO@VIPSSEGURANCA.COM,ITAJAÍ,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,7544527000126,WEBER SEGURANCA LTDA ME,WEBERSEGURANCA@HOTMAIL.COM,SÃO MIGUEL DO OESTE,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Empresa Especializada,10388453000190,WSEG VIGILÂNCIA SEGURANÇA LTDA,gessir@grupowseg.com.br,FLORIANÓPOLIS,SC,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
SC,Empresa,Serviço Orgânico,83054478000806,ADAMI S/A. - MADEIRAS,ADOLAR.TESSARI@ADAMI.COM.BR,CAÇADOR,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,60580263000149,ALBANY INTERNATIONAL TECIDOS TECNICOS LTDA.,jose.contezini@albint.com,INDAIAL,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,75293662000104,ALTENBURG INDUSTRIA TEXTIL LTDA,ELIZANDRA.MOREIRA@ALTENBURG.COM.BR,BLUMENAU,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,92959006001423,ASSOCIAÇÃO ANTONIO VIEIRA,MARISSILVA@COLEGIOCATARINENSE.G12.BR,FLORIANÓPOLIS,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,83649830000171,ASSOCIAÇÃO BENEFICENTE DA INDÚSTRIA CARBONIFERA DE SANTA CATARINA - SATC,TAINARA.CUNHA@SATC.EDU.BR,CRICIÚMA,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84685163000145,ASSOCIAÇÃO EDUCACIONAL LUTERANA BOM JESUS/IELUSC,REINALDO.MORSCH@IELUSC.BR,JOINVILLE,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,,ASSOCIAÇÃO EDUCACIONAL LUTERANA BOM JESUS/IELUSC,,JOINVILLE,SC,Outra Instalação,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,,ASSOCIAÇÃO EDUCACIONAL LUTERANA BOM JESUS/IELUSC,,JOINVILLE,SC,Outra Instalação,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,2122913000106,ASSOCIAÇÃO HOSPITALAR LENOIR VARGAS FERREIRA,SEGURANCA@HRO.ORG.BR,CHAPECÓ,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,83456244000100,AUREA INDUSTRIA E COMERCIO LTDA.,RH@AUREAALIMENTOS.COM.BR,BRAÇO DO NORTE,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,553045000193,BAR E RESTAURANTE DO PEDRAO LTDA,administrativo@consensocontabil.com,CHAPECÓ,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,11140451000221,BLUMENAU NORTE SHOPPING PARTICIPAÇOES LTDA,IVONEI.LEITE@ALMEIDAJUNIOR.COM.BR,BLUMENAU,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84229889000173,BRANDILI TÊXTIL LTDA,charles.fernandes@brandili.com.br,APIÚNA,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,82981812000120,BUETTNER S.A. INDUSTRIA E COMERCIO,,BRUSQUE,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84684471000156,BUSCHLE & LEPPER S.A.,JURIDICO@BUSCHLE.COM.BR,JOINVILLE,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84684471000318,BUSCHLE & LEPPER S.A.,blumenau@buschle.com.br,BLUMENAU,SC,Filial,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,3014374000154,CEREAIS CÉLIA LTDA,PATRICIA@CEREAISCELIA.COM.BR,MELEIRO,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84046101000193,CEVAL ALIMENTOS S/A,,GASPAR,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,76827344000130,CIA CANOINHAS DE PAPEL,gerson.seg@canoinhas.com.br,CANOINHAS,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84709955000102,CIA INDUSTRIAL H. CARLOS SCHNEIDER,iung.pci@terra.com.br,JOINVILLE,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84709955000617,CIA INDUSTRIAL H. CARLOS SCHNEIDER,iung.pci@terra.com.br,JOINVILLE,SC,Filial,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84709955001001,CIA INDUSTRIAL H. CARLOS SCHNEIDER,iung.pci@terra.com.br,JOINVILLE,SC,Filial,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84709955001265,CIA INDUSTRIAL H. CARLOS SCHNEIDER,iung.pci@terra.com.br,JOINVILLE,SC,Filial,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,84709955001699,CIA INDUSTRIAL H. CARLOS SCHNEIDER,iung.pci@terra.com.br,ARAQUARI,SC,Filial,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,83778274000133,CLICHERIA BLUMENAU LTDA,rute@clicheriablumenau.com.br,BLUMENAU,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,75904383003732,COAMO AGROINDUSTRIAL COOPERATIVA,MCOSTA@COAMO.COM.BR,ABELARDO LUZ,SC,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,75904383003813,COAMO AGROINDUSTRIAL COOPERATIVA,,SÃO DOMINGOS,SC,Filial,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,75904383004119,COAMO AGROINDUSTRIAL COOPERATIVA,,OURO VERDE,SC,Filial,,Vigilância Patrimonial,Ativa
SC,Empresa,Serviço Orgânico,75904383005271,COAMO AGROINDUSTRIAL COOPERATIVA,,IPUAÇU,SC,Filial,,Vigilância Patrimonial,Ativa
